Frame,X,Y,Visibility,L,Theta,score
465,649,70,1,2.570023477077484,4.447928484773123,0.7046851515769958
466,650,69,1,4.184861667454243,8.963668198480326,0.808845043182373
467,650,69,1,3.5,0.0,0.6694214940071106
468,733,189,1,3.4844833612442017,54.748430100629406,0.8442350029945374
469,730,189,1,3.3202681839466095,34.71004201343543,0.8607014417648315
470,725,189,1,3.0852373987436295,5.761860852079653,0.868080198764801
471,722,189,1,3.175130397081375,46.027286440462845,0.823403537273407
472,654,70,1,2.4866380095481873,30.943395561941788,0.605995237827301
473,653,68,1,2.5287579149007797,-3.9946633831825307,0.6335232257843018
474,655,69,1,1.7888544797897339,-26.565051175827342,0.5269996523857117
475,733,28,1,0.0,0.0,0.5156338214874268
476,657,67,1,5.696487993001938,54.37340695391815,0.662225067615509
477,663,75,1,2.2352176904678345,65.0151296357173,0.6538176536560059
478,666,75,1,1.5809461325407028,19.329904127045044,0.49403443932533264
479,663,75,1,1.5,0.0,0.534030020236969
480,0,0,0,-inf,-inf,0.4242616295814514
481,0,0,0,-inf,-inf,0.24949020147323608
482,668,43,1,2.5,0.0,0.547573983669281
483,0,0,0,-inf,-inf,0.19663922488689423
484,0,0,0,-inf,-inf,0.27806660532951355
485,0,0,0,-inf,-inf,0.3256273865699768
486,318,52,1,0.0,0.0,0.42546483874320984
487,0,0,0,-inf,-inf,0.6483995318412781
488,0,0,0,-inf,-inf,0.3534584045410156
489,714,44,1,3.532092586159706,-5.601973530488556,0.6297854781150818
490,0,0,0,-inf,-inf,0.390846312046051
491,133,172,1,1.0,0.0,0.46631938219070435
492,318,52,1,0.0,0.0,0.4381277561187744
493,0,0,0,-inf,-inf,0.40058812499046326
494,706,42,1,1.5,90.0,0.5463634133338928
495,710,41,1,3.535472847521305,7.792957136496261,0.5409963130950928
496,0,0,0,-inf,-inf,0.33432433009147644
497,0,0,0,-inf,-inf,0.29390013217926025
498,318,52,1,0.0,0.0,0.4099918007850647
499,0,0,0,-inf,-inf,0.42595016956329346
500,696,45,1,3.5618505626916885,-4.047224241142631,0.5435352325439453
501,669,79,1,1.739252746105194,71.56505117678137,0.5671881437301636
502,666,79,1,2.1805983632802963,13.776405788332884,0.5659455060958862
503,669,78,1,2.5414325296878815,6.747866640569374,0.76446133852005
504,667,78,1,2.1213204860687256,-44.99999999667797,0.6201667785644531
505,0,0,0,-inf,-inf,0.38129231333732605
506,699,39,1,8.629819452762604,-11.08290998264051,0.6449042558670044
507,0,0,0,-inf,-inf,0.269625723361969
508,705,37,1,0.5,0.0,0.4268849194049835
509,0,0,0,-inf,-inf,0.33733808994293213
510,0,0,0,-inf,-inf,0.33219003677368164
511,0,0,0,-inf,-inf,0.27353158593177795
512,0,0,0,-inf,-inf,0.24106483161449432
513,0,0,0,-inf,-inf,0.2654834985733032
514,689,43,1,5.983231544494629,4.284636871866586,0.8271610736846924
515,0,0,0,-inf,-inf,0.33653512597084045
516,0,0,0,-inf,-inf,0.3597259521484375
517,0,0,0,-inf,-inf,0.31803396344184875
518,716,45,1,1.8007351160049438,59.03624346792648,0.4912307560443878
519,720,61,1,0.0,0.0,0.412850558757782
520,716,42,1,1.1067972034215927,-18.43494882292201,0.442897230386734
521,0,0,0,-inf,-inf,0.1994415819644928
522,659,108,1,3.15340393781662,-67.2717347926931,0.7467672228813171
523,657,106,1,3.8071389198303223,-67.93675012919745,0.8198697566986084
524,651,107,1,4.2426406145095825,-44.99999999997423,0.8571766018867493
525,647,108,1,3.890529990196228,-34.85043173537599,0.8507023453712463
526,643,109,1,3.084441661834717,-31.173592491101655,0.8109455108642578
527,645,108,1,3.8441131860017776,-29.66425831574679,0.7996571063995361
528,644,108,1,4.9240975975990295,-23.297971334574004,0.9008155465126038
529,639,109,1,4.142509661614895,-6.412866773795071,0.9000616669654846
530,629,108,1,6.649336710572243,-8.39377575586971,0.8739870190620422
531,624,108,1,4.171616308391094,-8.110579165323026,0.8289884328842163
532,0,0,0,-inf,-inf,0.5693452954292297
533,96,60,1,3.5073219118639827,-0.887163022888019,0.5603981018066406
534,0,0,0,-inf,-inf,0.7678448557853699
535,549,86,1,3.161456048488617,19.74101094714226,0.78171306848526
536,552,87,1,3.084441661834717,31.173592491237446,0.7295557856559753
537,552,90,1,0.7071067690849304,44.999999999179266,0.5464663505554199
538,553,90,1,0.0,0.0,0.5718984007835388
539,556,90,1,1.0,0.0,0.7266445755958557
540,556,87,1,2.5680521950125694,-85.69217590792431,0.7186148166656494
541,556,87,1,2.5409631431102753,-73.99730839608316,0.5829921960830688
542,558,89,1,2.508526294492185,1.0227042445351553,0.5648136138916016
543,0,0,0,-inf,-inf,0.468595027923584
544,0,0,0,-inf,-inf,0.36674246191978455
545,93,94,1,5.848953366279602,-21.935151201682494,0.5229619741439819
546,0,0,0,-inf,-inf,0.6003180742263794
547,695,46,1,4.867123395204544,-15.213075255681341,0.7380934953689575
548,881,76,1,1.995460867881775,-86.13908709988277,0.549095630645752
549,881,75,1,1.8022510409355164,-54.9276071840049,0.4948202073574066
550,0,0,0,-inf,-inf,0.3928046226501465
551,881,77,1,1.7888543605804443,63.43494882347785,0.532453715801239
552,883,76,1,3.307693898677826,-36.107253653912004,0.7927266359329224
553,704,195,1,2.0,0.0,0.7226148247718811
554,704,197,1,3.0411546900868416,-10.161568414831471,0.7194350361824036
555,705,202,1,3.0410616770386696,10.292759177426595,0.6951243877410889
556,706,205,1,2.5,90.0,0.6498240828514099
557,0,0,0,-inf,-inf,0.3393358886241913
558,707,205,1,3.5627535581588745,24.853306761974434,0.8412972092628479
559,745,199,1,1.5,0.0,0.5896116495132446
560,717,221,1,1.5,0.0,0.481008917093277
561,0,0,0,-inf,-inf,0.2663172781467438
562,0,0,0,-inf,-inf,0.339632123708725
563,0,0,0,-inf,-inf,0.35441598296165466
564,0,0,0,-inf,-inf,0.3641411364078522
565,0,0,0,-inf,-inf,0.34773364663124084
566,0,0,0,-inf,-inf,0.37047937512397766
567,0,0,0,-inf,-inf,0.3114318549633026
568,0,0,0,-inf,-inf,0.2645617425441742
569,0,0,0,-inf,-inf,0.32758232951164246
570,570,64,1,5.174640662968159,-9.127809947583863,0.8402838110923767
571,750,53,1,2.5231118090450764,86.94224821686359,0.5515250563621521
572,0,0,0,-inf,-inf,0.3961506485939026
573,0,0,0,-inf,-inf,0.31956279277801514
574,0,0,0,-inf,-inf,0.28294607996940613
575,0,0,0,-inf,-inf,0.3098176121711731
576,0,0,0,-inf,-inf,0.3528129756450653
577,735,223,1,1.1067972034215927,71.56505117736981,0.45786386728286743
578,678,49,1,2.014628109522164,-1.788167187571275,0.535280168056488
579,703,50,1,0.0,0.0,0.4151659309864044
580,0,0,0,-inf,-inf,0.23384402692317963
581,0,0,0,-inf,-inf,0.2330402135848999
582,632,18,1,1.4142136573791504,45.00000000037002,0.46618565917015076
583,881,76,1,2.1213204860687256,45.000000000233534,0.4946311414241791
584,0,0,0,-inf,-inf,0.26814424991607666
585,333,42,1,7.8953666388988495,37.62415381353331,0.7045806646347046
586,0,0,0,-inf,-inf,0.25726979970932007
587,0,0,0,-inf,-inf,0.31223243474960327
588,0,0,0,-inf,-inf,0.3949105739593506
589,0,0,0,-inf,-inf,0.36779648065567017
590,0,0,0,-inf,-inf,0.3859807252883911
591,714,44,1,2.2244098484516144,69.28816718710937,0.5506975054740906
592,703,249,1,0.0,0.0,0.4819762706756592
593,0,0,0,-inf,-inf,0.21730072796344757
594,0,0,0,-inf,-inf,0.3637077212333679
595,731,52,1,5.047611758112907,-67.06780753892042,0.6442328691482544
596,568,61,1,2.8400913774967194,-11.17032397985859,0.7329197525978088
597,566,61,1,4.513745561242104,1.8418608545840398,0.7304654717445374
598,0,0,0,-inf,-inf,0.30618932843208313
599,0,0,0,-inf,-inf,0.26472094655036926
600,561,60,1,3.169410288333893,30.53297536845012,0.6217451095581055
601,567,64,1,1.7873006761074066,41.20267831601592,0.5149667859077454
602,572,63,1,2.0,90.0,0.7317878603935242
603,0,0,0,-inf,-inf,0.383150577545166
604,713,45,1,2.0344256684184074,-4.731161104024216,0.51878821849823
605,0,0,0,-inf,-inf,0.3427790403366089
606,0,0,0,-inf,-inf,0.31261250376701355
607,0,0,0,-inf,-inf,0.3922249674797058
608,551,90,1,0.0,0.0,0.43138954043388367
609,549,90,1,0.0,0.0,0.4023972451686859
610,0,0,0,-inf,-inf,0.3726004958152771
611,733,50,1,2.0,90.0,0.45036816596984863
612,0,0,0,-inf,-inf,0.37032198905944824
613,733,49,1,2.234675496816635,-65.45719161001206,0.6499966382980347
614,754,245,1,2.0,90.0,0.6207888722419739
615,732,52,1,1.994349718093872,-85.69217590786343,0.6349087953567505
616,708,48,1,3.903397560119629,-41.50984053704,0.5164700746536255
617,731,55,1,7.1881396770477295,-6.828379464442487,0.8456265926361084
618,727,54,1,11.963715076446533,4.456822711693737,0.8294802904129028
619,715,41,1,3.1750424578785896,-82.24108830288141,0.5890714526176453
620,713,39,1,3.1615703105926514,-70.35341937264819,0.7876507639884949
621,714,38,1,2.5286320690065622,-89.17225673046003,0.8071151971817017
622,715,38,1,4.705857932567596,35.94263425557909,0.8305360674858093
623,707,300,1,2.668095827102661,82.80930270419547,0.6182449460029602
624,716,37,1,2.1090621277689934,82.83864001087751,0.5699297785758972
625,710,317,1,1.7326400876045227,72.3443932792465,0.6533153057098389
626,712,323,1,2.375660687685013,-18.14631486393327,0.7474361062049866
627,714,327,1,2.5271477214992046,-86.28429601439515,0.5634467601776123
628,732,60,1,0.5,0.0,0.4539813697338104
629,0,0,0,-inf,-inf,0.2515314519405365
630,722,334,1,1.373022347688675,-66.25522353907593,0.4726424217224121
631,724,339,1,2.2066084146499634,-17.2542614938342,0.5162410736083984
632,724,345,1,1.5,8.004127933627328e-10,0.5573525428771973
633,725,347,1,1.7987740635871887,-29.871781417509606,0.4614262878894806
634,718,345,1,0.0,0.0,0.4549821615219116
635,0,0,0,-inf,-inf,0.612784743309021
636,717,37,1,2.0344256684184074,-85.26883889598497,0.7168171405792236
637,717,40,1,2.884727954864502,67.3648694466939,0.6896859407424927
638,626,13,1,0.0,0.0,0.41035205125808716
639,627,13,1,0.5,0.0,0.43876487016677856
640,0,0,0,-inf,-inf,0.21850714087486267
641,0,0,0,-inf,-inf,0.14595085382461548
642,0,0,0,-inf,-inf,0.15138450264930725
643,0,0,0,-inf,-inf,0.23303890228271484
644,0,0,0,-inf,-inf,0.39063528180122375
645,0,0,0,-inf,-inf,0.11678308993577957
646,0,0,0,-inf,-inf,0.10936693847179413
647,0,0,0,-inf,-inf,0.12598320841789246
648,0,0,0,-inf,-inf,0.29804855585098267
649,785,320,1,0.0,0.0,0.4278043210506439
650,0,0,0,-inf,-inf,0.2779182195663452
651,0,0,0,-inf,-inf,0.22421644628047943
652,0,0,0,-inf,-inf,0.32318392395973206
653,0,0,0,-inf,-inf,0.20620404183864594
654,0,0,0,-inf,-inf,0.20460245013237
655,0,0,0,-inf,-inf,0.21995346248149872
656,0,0,0,-inf,-inf,0.11935912817716599
657,720,352,1,0.0,0.0,0.4170723557472229
658,735,365,1,1.4142136573791504,0.0,0.44139185547828674
659,0,0,0,-inf,-inf,0.3783956468105316
660,0,0,0,-inf,-inf,0.3813660740852356
661,718,390,1,6.381086468696594,-56.09516453986744,0.6827879548072815
662,717,398,1,2.0592194348573685,-11.309932475644983,0.6125522255897522
663,717,402,1,2.643728584051132,79.12961047279121,0.6985068321228027
664,716,407,1,1.7979988157749176,60.48187826599263,0.5712012648582458
665,0,0,0,-inf,-inf,0.7326068878173828
666,717,38,1,2.5,90.0,0.7892144918441772
667,717,40,1,2.683539718389511,72.89558599328696,0.8021087646484375
668,717,45,1,0.5,0.0,0.4747025966644287
669,0,0,0,-inf,-inf,0.36445382237434387
670,877,88,1,0.0,0.0,0.41030609607696533
671,888,78,1,2.7899430990219116,-54.462322208234774,0.5336025953292847
672,0,0,0,-inf,-inf,0.3418765366077423
673,877,87,1,2.0344256684184074,-4.731161103883519,0.6555721759796143
674,0,0,0,-inf,-inf,0.1922103464603424
675,717,38,1,0.5,0.0,0.5318372845649719
676,0,0,0,-inf,-inf,0.8251307606697083
677,0,0,0,-inf,-inf,0.3888775110244751
678,0,0,0,-inf,-inf,0.21081489324569702
679,0,0,0,-inf,-inf,0.28610268235206604
680,0,0,0,-inf,-inf,0.30811014771461487
681,0,0,0,-inf,-inf,0.2149607092142105
682,0,0,0,-inf,-inf,0.23073722422122955
683,0,0,0,-inf,-inf,0.09269949048757553
684,0,0,0,-inf,-inf,0.1416160762310028
685,842,412,1,1.5,0.0,0.45682600140571594
686,848,393,1,1.7084192335605621,-15.070692775980572,0.49885451793670654
687,836,409,1,3.8572632670402527,-41.214785444395694,0.557737410068512
688,829,421,1,3.4999530613422394,0.2957641643891567,0.6771529912948608
689,811,435,1,1.0,0.0,0.5694427490234375
690,814,432,1,4.269693970680237,22.439543282955803,0.7255017161369324
691,818,432,1,3.5301300287246704,4.961842972855954,0.8807248473167419
692,822,434,1,2.5565446615219116,-42.260185228190686,0.701345682144165
693,0,0,0,-inf,-inf,0.6068788766860962
694,841,76,1,2.1213204860687256,-44.99999999667797,0.6472777128219604
695,843,77,1,2.6207325905561447,-81.46448935425992,0.6165735721588135
696,843,77,1,2.5,90.0,0.759166419506073
697,0,0,0,-inf,-inf,0.3526372015476227
698,0,0,0,-inf,-inf,0.29298362135887146
699,24,199,1,3.598327875137329,-37.31749360583082,0.8438827395439148
700,0,0,0,-inf,-inf,0.580717146396637
701,48,189,1,3.9036898612976074,-38.25213335960097,0.7510685920715332
702,0,0,0,-inf,-inf,0.3280659317970276
703,713,468,1,2.913310021162033,33.17246886748905,0.692940890789032
704,714,474,1,3.326859086751938,70.7424617177995,0.7640576958656311
705,716,477,1,2.9153763949871063,59.50954142588378,0.7711005210876465
706,750,443,1,1.5,90.0,0.5026488900184631
707,0,0,0,-inf,-inf,0.23648181557655334
708,870,108,1,1.0,90.0,0.4609314203262329
709,867,93,1,3.589567184448242,-39.0870953786182,0.7754786610603333
710,860,82,1,0.0,0.0,0.5961806178092957
711,860,104,1,2.5,89.99999999977688,0.7881150245666504
712,870,80,1,1.0,90.0,0.8204435110092163
713,871,79,1,1.1067972034215927,18.43494882231232,0.5336184501647949
714,0,0,0,-inf,-inf,0.6891926527023315
715,888,511,1,5.827714264392853,57.1267916397096,0.91834956407547
716,885,515,1,4.076128236949444,84.62107431246515,0.9136514663696289
717,884,520,1,3.5125446654856205,88.4073255598111,0.8801574110984802
718,882,522,1,3.657801926136017,70.69524765734596,0.9177832007408142
719,850,533,1,1.5811388790607452,18.434948820720876,0.5521265268325806
720,0,0,0,-inf,-inf,0.5630773305892944
721,792,528,1,6.1015231013298035,-53.63398312172301,0.8820284008979797
722,0,0,0,-inf,-inf,0.646773099899292
723,491,62,1,2.021712614223361,-88.72759781025248,0.6857841610908508
724,489,61,1,2.0,90.0,0.5391160845756531
725,488,62,1,3.155677407979965,67.86261214952962,0.8529704809188843
726,488,62,1,2.7146732211112976,-64.80860104205887,0.8173218369483948
727,486,61,1,3.1621226966381073,19.002403851697537,0.8538899421691895
728,0,0,0,-inf,-inf,0.8176125288009644
729,85,179,1,5.634612664580345,-6.5107475926708664,0.7652243971824646
730,136,160,1,6.018600430339575,-6.311334205069913,0.7896728515625
731,0,0,0,-inf,-inf,0.362474262714386
732,849,535,1,1.6225625872612,59.52730204968015,0.4664095938205719
733,0,0,0,-inf,-inf,0.5108782052993774
734,0,0,0,-inf,-inf,0.18830610811710358
735,787,457,1,0.0,0.0,0.43694889545440674
736,0,0,0,-inf,-inf,0.4833296835422516
737,690,51,1,0.7071067690849304,0.0,0.41405367851257324
738,691,50,1,1.0606602430343628,44.999999999343416,0.5236795544624329
739,0,0,0,-inf,-inf,0.376085102558136
740,97,139,1,3.0952174961566925,-6.614301577940348,0.43703171610832214
741,0,0,0,-inf,-inf,0.23479528725147247
742,0,0,0,-inf,-inf,0.32134753465652466
743,0,0,0,-inf,-inf,0.20524030923843384
744,0,0,0,-inf,-inf,0.2096378058195114
745,0,0,0,-inf,-inf,0.13955093920230865
746,0,0,0,-inf,-inf,0.1975526660680771
747,0,0,0,-inf,-inf,0.1563689410686493
748,0,0,0,-inf,-inf,0.1615060716867447
749,625,107,1,2.530081409960985,85.76797716785455,0.6377087235450745
750,626,106,1,1.0,0.0,0.4864349067211151
751,627,105,1,1.8026517629623413,56.981244487289096,0.5569726824760437
752,627,107,1,2.0344256684184074,-85.26883889604551,0.4838707149028778
753,774,54,1,2.54948154091835,11.580081383223808,0.6381728053092957
754,775,55,1,1.5,0.0,0.6091389656066895
755,773,57,1,1.1067972034215927,18.43494882348741,0.6444621086120605
756,0,0,0,-inf,-inf,0.5442569851875305
757,110,157,1,0.0,0.0,0.4292013347148895
758,114,158,1,3.2008208334445953,-37.42669795056765,0.6653774380683899
759,134,155,1,4.812154948711395,11.704263823692424,0.6503918170928955
760,0,0,0,-inf,-inf,0.3358660936355591
761,0,0,0,-inf,-inf,0.23527252674102783
762,0,0,0,-inf,-inf,0.2990933954715729
763,713,29,1,7.540337648242712,2.840202972030993,0.9392088651657104
764,0,0,0,-inf,-inf,0.37779000401496887
765,123,139,1,2.7238277420401573,-10.07351287316007,0.6408043503761292
766,0,0,0,-inf,-inf,0.500468373298645
767,0,0,0,-inf,-inf,0.3093111217021942
768,714,30,1,4.582337841391563,-6.2747910512648994,0.7811965346336365
769,776,62,1,4.270783245563507,21.924462965826347,0.645143985748291
770,612,104,1,1.5,90.0,0.6053675413131714
771,615,107,1,2.8284270763397217,-44.99999999789892,0.6539823412895203
772,617,107,1,2.282986156642437,-12.820502911942521,0.5802094340324402
773,619,108,1,3.1593193411827087,-74.04361421191834,0.694408118724823
774,620,108,1,3.5040777353569865,-0.48143181272660235,0.7409233450889587
775,625,110,1,3.0358247607946396,-84.00155034612503,0.7510682940483093
776,627,111,1,2.5,-89.99999999952617,0.790713906288147
777,629,111,1,2.6207325905561447,-81.46448935441279,0.768307089805603
778,632,110,1,2.800258606672287,-14.802225372799969,0.6479801535606384
779,477,59,1,2.915475994348526,-59.03624346792648,0.8286453485488892
780,476,59,1,3.154093325138092,-61.2188397290915,0.828542947769165
781,474,59,1,2.6827630773186684,-82.08380668974726,0.8273484706878662
782,472,59,1,3.0,0.0,0.7948472499847412
783,770,57,1,3.3454023599624634,22.437450121668974,0.7131297588348389
784,769,55,1,3.7369223833084106,55.7226422184633,0.6737253069877625
785,892,114,1,2.664773464202881,-30.0431770037449,0.6248870491981506
786,0,0,0,-inf,-inf,0.4950557053089142
787,749,530,1,5.0792191326618195,-70.30934367423471,0.9015138745307922
788,0,0,0,-inf,-inf,0.2778112292289734
789,0,0,0,-inf,-inf,0.2747897803783417
790,125,163,1,0.0,0.0,0.4052462875843048
791,134,171,1,1.9360562562942505,14.52730204953169,0.5285836458206177
792,0,0,0,-inf,-inf,0.7123458981513977
793,764,529,1,5.660209953784943,-45.27724781584813,0.8767953515052795
794,740,537,1,1.7888543605804443,-26.56505117707799,0.6465848088264465
795,0,0,0,-inf,-inf,0.644652247428894
796,141,140,1,3.555234871804714,3.552287736155969,0.8587063550949097
797,139,135,1,0.5,0.0,0.7183326482772827
798,123,140,1,2.084392100572586,34.29351526259496,0.7325619459152222
799,0,0,0,-inf,-inf,0.7666182518005371
800,478,59,1,3.0,0.0,0.7990398406982422
801,475,60,1,3.134202539920807,79.2055104631487,0.837234377861023
802,474,60,1,3.1082673966884613,65.20601093792034,0.8415136933326721
803,473,60,1,3.325367957353592,55.9298332434679,0.8985157012939453
804,472,60,1,3.188951015472412,33.57259001920577,0.8938356041908264
805,471,60,1,2.9154761135578156,-59.03624346736961,0.883501410484314
806,470,60,1,3.151228755712509,-13.64399397272539,0.8033120632171631
807,0,0,0,-inf,-inf,0.32216838002204895
808,780,530,1,0.0,0.0,0.43638962507247925
809,0,0,0,-inf,-inf,0.22235435247421265
810,782,533,1,2.8116772174835205,-38.76141667878068,0.5822723507881165
811,0,0,0,-inf,-inf,0.508965015411377
812,147,135,1,3.7125381380319595,10.349792513210538,0.7736522555351257
813,141,135,1,2.5,0.0,0.6179162263870239
814,137,133,1,2.8888767063617706,-51.29077502517675,0.6315346360206604
815,0,0,0,-inf,-inf,0.23038919270038605
816,713,21,1,3.1968494951725006,48.23104191306116,0.7147742509841919
817,738,49,1,3.1843987703323364,32.724390796833475,0.6126223802566528
818,720,26,1,0.0,0.0,0.40530601143836975
819,0,0,0,-inf,-inf,0.21908342838287354
820,0,0,0,-inf,-inf,0.23790763318538666
821,463,60,1,0.0,0.0,0.4239714443683624
822,0,0,0,-inf,-inf,0.354412704706192
823,887,77,1,4.735331475734711,-68.21924585653451,0.8475519418716431
824,718,31,1,1.0,90.0,0.4570218026638031
